label,text
NUM:dist,¿Qué tan lejos está Tokio de Dubái?
NUM:dist,¿Qué tan lejos está Tokio de Singapur?
NUM:dist,¿Qué tan lejos está Tokio de Hong Kong?
NUM:dist,¿Qué tan lejos está Tokio de Toronto?
NUM:dist,¿Qué tan lejos está Tokio de Ciudad de México?
NUM:dist,¿Qué tan lejos está Tokio de Bangkok?
NUM:dist,¿Qué tan lejos está Tokio de Berlín?
NUM:dist,¿Qué tan lejos está Tokio de Roma?
NUM:dist,¿Qué tan lejos está Tokio de Madrid?
NUM:dist,¿Qué tan lejos está Tokio de Ámsterdam?
NUM:dist,¿Qué tan lejos está Tokio de Barcelona?
NUM:dist,¿Qué tan lejos está Tokio de Praga?
NUM:dist,¿Qué tan lejos está Tokio de Estambul?
NUM:dist,¿Qué tan lejos está Tokio de El Cairo?
NUM:dist,¿Qué tan lejos está Tokio de Mumbai?
NUM:dist,¿Qué tan lejos está París de Nueva York?
NUM:dist,¿Qué tan lejos está París de Londres?
NUM:dist,¿Qué tan lejos está París de Tokio?
ABBR:exp,¿ASAP se expande a Tan pronto como sea posible?
ABBR:exp,"RSVP se expande a ¿Responde, por favor?"
ABBR:exp,¿El POTUS se convierte en el presidente de los Estados Unidos?
ABBR:exp,¿La FLOTUS se expande hasta convertirse en la Primera Dama de los Estados Unidos?
ABBR:exp,¿FAQ se expande a Preguntas Frecuentes?
ABBR:exp,¿DIY se expande a Hazlo tú mismo?
ABBR:exp,¿El YMCA se expande a la Asociación Cristiana de Jóvenes Hombres?
ABBR:exp,¿YWCA se expande a la Asociación de Mujeres Jóvenes Cristianas?
ABBR:exp,¿La OTAN se expande a la Organización del Tratado del Atlántico Norte?
ABBR:exp,"¿La UNESCO se expande a la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura?"
NUM:period,¿Cuánto dura un embarazo?
NUM:period,¿Cuánto dura un año escolar?
NUM:period,¿Cuánto dura un año fiscal?
NUM:period,¿Cuánto dura una temporada de baloncesto?
NUM:period,¿Cuánto dura una temporada de béisbol?
NUM:period,¿Cuánto dura una temporada de fútbol?
NUM:period,¿Cuánto dura una temporada de tenis?
NUM:period,¿Cuánto dura una temporada de críquet?
NUM:period,¿Cuánto dura una temporada de rugby?
NUM:period,¿Cuánto dura una temporada de la NHL?
ENTY:instru,¿Qué es un bajo?
ENTY:instru,¿Qué es una viola?
ENTY:instru,¿Qué es una lira?
ENTY:instru,¿Qué es un ukelele?
ENTY:instru,¿Qué es un banjo?
ENTY:instru,¿Qué es una mandolina?
ENTY:instru,¿Qué es una guitarra acústica?
ENTY:instru,¿Qué es una guitarra eléctrica?
ENTY:product,¿Qué es el Tesla Model S?
ENTY:product,¿Qué es el Ford Mustang?
ENTY:product,¿Qué es el Chevrolet Corvette?
ENTY:product,¿Qué es el Porsche 911?
ENTY:product,¿Qué es el Ferrari?
ENTY:product,¿Qué es el Lamborghini?
ENTY:product,¿Qué es el Bugatti?
ENTY:product,¿Qué es Rolls-Royce?
ENTY:product,¿Qué es el Bentley?
ENTY:product,¿Qué es Aston Martin?
ENTY:termeq,¿Cuál es un sinónimo de inteligente?
ENTY:termeq,¿Cuál es el antónimo de feliz?
ENTY:termeq,¿Cuál es lo contrario al frío?
ENTY:termeq,¿Qué es similar a rápido?
ENTY:termeq,¿Cuál es otro término para automóvil?
ENTY:termeq,¿Cuál es un sinónimo de hogar?
ENTY:termeq,¿Cuál es el antónimo de difícil?
ENTY:termeq,¿Cuál es lo contrario de brillante?
HUM:title,¿Qué es un vicepresidente?
HUM:title,¿Qué es un presidente?
HUM:title,¿Qué es un supervisor?
HUM:title,¿Qué es un consultor?
HUM:title,¿Qué es un especialista?
HUM:title,¿Qué es un analista?
HUM:title,¿Qué es un Coordinador?
LOC:landmass,¿Qué es Escandinavia?
LOC:landmass,¿Qué es el Medio Oriente?
LOC:landmass,¿Qué es el Sudeste Asiático?
LOC:landmass,¿Qué es Centroamérica?
LOC:landmass,¿Qué es África subsahariana?
LOC:landmass,¿Qué es el Levante?
LOC:landmass,¿Qué son los Balcanes?
LOC:landmass,¿Qué es el Sahara?
LOC:landmass,¿Qué es el Amazonas?
ENTY:symbol,¿Qué es un símbolo matemático?
ENTY:symbol,¿Qué es un símbolo musical?
ENTY:symbol,¿Qué es un símbolo de moneda?
ENTY:symbol,¿Qué es un símbolo científico?
ENTY:symbol,¿Qué es un símbolo religioso?
ENTY:dismed,¿Qué es la enfermedad cardíaca?
ENTY:dismed,¿Qué es la diabetes mellitus?
ENTY:dismed,¿Qué es la hipertensión?
ENTY:dismed,¿Qué es la neumonía?
ENTY:dismed,¿Qué es la bronquitis?
ENTY:dismed,¿Qué es la apendicitis?
ENTY:dismed,¿Qué es la gastritis?
ENTY:dismed,¿Qué es la hepatitis?
NUM:other,¿Cuántos jugadores hay en un equipo?
NUM:other,¿Cuántos naipes hay en un mazo?
NUM:other,¿Cuántos días tiene un año bisiesto?
NUM:other,¿Cuántos son los caracteres en el alfabeto?
NUM:other,¿Cuántos trastes tiene una guitarra?
NUM:other,¿Cuántos planetas hay?
NUM:perc,¿Qué porcentaje del PIB se destina a la educación?
NUM:perc,¿Qué porcentaje de la población es zurda?
NUM:perc,¿Qué porcentaje de la Tierra es desierto?
NUM:perc,¿Qué porcentaje del ADN es basura?
NUM:perc,¿Qué porcentaje del cielo es visible?
LOC:state,¿Cuál es la ciudad más grande de Maine?
LOC:state,¿Cuál es la ciudad más grande de Vermont?
LOC:state,¿Cuál es la ciudad más grande de New Hampshire?
LOC:state,¿Cuál es la ciudad más grande de Massachusetts?
LOC:state,¿Cuál es la ciudad más grande de Rhode Island?
LOC:state,¿Cuál es la ciudad más grande de Wyoming?
LOC:state,¿Cuál es la ciudad más grande de Alaska?
LOC:state,¿Cuál es la ciudad más grande de Montana?
LOC:state,¿Cuál es la ciudad más grande de Dakota del Norte?
LOC:state,¿Cuál es la ciudad más grande de Dakota del Sur?
ENTY:religion,¿Qué es el episcopalianismo?
ENTY:religion,¿Qué es el pentecostalismo?
ENTY:food,¿Qué es el sushi?
ENTY:food,¿Qué es la pasta?
ENTY:food,¿Qué es la pizza?
ENTY:food,¿Qué es una ensalada?
ENTY:food,¿Qué es el pan?
ENTY:food,¿Qué es el queso?
ENTY:word,¿Cuál es la definición de serendipia?
ENTY:word,¿Cuál es el significado de benevolente?
ENTY:word,¿Qué significa efímero?
ENTY:veh,¿Qué es un autobús escolar?
ENTY:animal,¿Qué es un león?
ENTY:animal,¿Qué es un elefante?
ENTY:animal,¿Qué es una ballena?
LOC:city,¿Qué es París?
LOC:city,¿Qué es Tokio?
LOC:city,¿Qué es Nueva York?
ABBR:abb,¿Qué significa API?
ABBR:abb,¿Cuál es el significado de API?
ABBR:abb,API es una abreviatura de qué?
ABBR:abb,¿Qué significa HTTP?
ABBR:abb,¿Cuál es el significado de HTTP?
ABBR:abb,HTTP es una abreviatura de qué?
ABBR:abb,¿Qué significa JSON?
ABBR:abb,¿Cuál es el significado de JSON?
ABBR:abb,JSON es una abreviatura de qué?
ABBR:abb,¿Qué significa REST?
ABBR:abb,¿Cuál es el significado de REST?
ABBR:abb,REST es una abreviatura de qué?
ABBR:abb,¿Qué significa SOAP?
ABBR:abb,¿Cuál es el significado de SOAP?
ABBR:abb,SOAP es una abreviatura de qué?
ABBR:abb,¿Qué significa CRUD?
ABBR:abb,¿Cuál es el significado de CRUD?
ABBR:abb,¿Qué significa CRUD?
ABBR:abb,¿Qué significa ORM?
ABBR:abb,¿Cuál es el significado de ORM?
ABBR:abb,ORM es una abreviatura de qué?
ABBR:abb,¿Qué significa MVC?
ABBR:abb,¿Cuál es el significado de MVC?
ABBR:abb,MVC es una abreviatura de qué?
ABBR:abb,¿Qué significa MVP?
ABBR:abb,¿Cuál es el significado de MVP?
ABBR:abb,MVP es una abreviatura de qué?
ABBR:abb,¿Qué significa PWA?
ABBR:abb,¿Cuál es el significado de PWA?
ABBR:abb,PWA es una abreviatura de qué?
ABBR:abb,¿Qué significa NATO?
ABBR:abb,¿Cuál es el significado de la OTAN?
ABBR:abb,¿Qué significa la sigla NATO?
ABBR:abb,¿Qué significa UNESCO?
ABBR:abb,¿Cuál es el significado de UNESCO?
ABBR:abb,UNESCO es una abreviatura de qué?
ABBR:abb,¿Qué significa OMS?
ABBR:abb,¿Cuál es el significado de OMS?
ABBR:abb,¿Qué significa la sigla WHO?
ABBR:abb,¿Qué significa IMF?
ABBR:abb,¿Cuál es el significado de FMI?
ABBR:abb,IMF es una abreviatura de qué?
ABBR:abb,¿Qué significa SEC?
ABBR:abb,¿Cuál es el significado de SEC?
ABBR:abb,SEC es una abreviatura de qué?
ABBR:abb,¿Qué significa FDA?
ABBR:abb,¿Cuál es el significado de FDA?
ABBR:abb,FDA es una abreviatura de qué?
ABBR:abb,¿Qué significa EPA?
ABBR:abb,¿Cuál es el significado de EPA?
ABBR:abb,¿Qué significa la sigla EPA?
ABBR:abb,¿Qué significa NSA?
ABBR:abb,¿Cuál es el significado de NSA?
ABBR:abb,NSA es una abreviatura de qué?
ABBR:abb,¿Qué significa FBI?
ABBR:abb,¿Cuál es el significado de FBI?
ABBR:abb,FBI es una abreviatura de qué?
ABBR:abb,¿Qué significa CIA?
ABBR:abb,¿Cuál es el significado de CIA?
ABBR:abb,CIA es una abreviatura de qué?
ABBR:abb,¿Qué significa ADN?
ABBR:abb,¿Cuál es el significado del ADN?
ABBR:abb,El ADN es una abreviatura de qué?
ABBR:abb,¿Qué significa RNA?
ABBR:abb,¿Cuál es el significado del ARN?
ABBR:abb,El ARN es una abreviatura de qué?
ABBR:abb,¿Qué significa ATP?
ABBR:abb,¿Cuál es el significado de ATP?
ABBR:abb,ATP es una abreviatura de qué?
ABBR:abb,¿Qué significa pH?
ABBR:abb,¿Cuál es el significado del pH?
ABBR:abb,El pH es una abreviatura de qué?
ABBR:abb,¿Qué significa UV?
ABBR:abb,¿Cuál es el significado de UV?
ABBR:abb,UV es una abreviatura de qué?
ABBR:abb,¿Qué significa IR?
ABBR:abb,¿Cuál es el significado de IR?
ABBR:abb,IR es una abreviatura de qué?
ABBR:abb,¿Qué significa RF?
ABBR:abb,¿Cuál es el significado de RF?
ABBR:abb,RF es una abreviatura de qué?
ABBR:abb,¿Qué significa Hz?
ABBR:abb,¿Cuál es el significado de Hz?
ABBR:abb,Hz es una abreviatura de qué?
ABBR:abb,¿Qué significa dB?
ABBR:abb,¿Cuál es el significado de dB?
ABBR:abb,dB es una abreviatura de qué?
ABBR:abb,¿Qué significa LASER?
ABBR:abb,¿Cuál es el significado de LASER?
ABBR:abb,LASER es una abreviatura de qué?
ABBR:exp,Ampliación del acrónimo API
ABBR:exp,¿A qué se expande la API?
ABBR:exp,¿Qué significa exactamente API?
ABBR:exp,Ampliación del acrónimo HTTP
ABBR:exp,¿A qué se refiere HTTP?
ABBR:exp,¿Qué significa exactamente HTTP?
ABBR:exp,Expandir el acrónimo JSON
ABBR:exp,¿A qué se expande JSON?
ABBR:exp,¿Qué significa exactamente JSON?
ABBR:exp,Ampliación del acrónimo REST
ABBR:exp,¿A qué se expande REST?
ABBR:exp,¿Qué significa exactamente REST?
ABBR:exp,Ampliación del acrónimo SOAP
ABBR:exp,¿A qué se expande SOAP?
ABBR:exp,¿Qué significa exactamente SOAP?
ABBR:exp,Ampliación del acrónimo CRUD
ABBR:exp,¿A qué se expande CRUD?
ABBR:exp,¿Qué significa exactamente CRUD?
ABBR:exp,Ampliación del acrónimo ORM
ABBR:exp,¿A qué se expande ORM?
ABBR:exp,ORM significa exactamente qué?
ABBR:exp,Ampliación del acrónimo MVC
ABBR:exp,¿A qué se expande MVC?
ABBR:exp,MVC significa exactamente qué?
ABBR:exp,Ampliación del acrónimo MVP
ABBR:exp,¿A qué se expande MVP?
ABBR:exp,MVP significa exactamente qué?
ABBR:exp,Ampliación del acrónimo PWA
ABBR:exp,¿A qué se expande PWA?
ABBR:exp,¿Qué significa exactamente PWA?
ABBR:exp,Ampliación del acrónimo OTAN
ABBR:exp,¿A qué se expande la OTAN?
ABBR:exp,¿Qué significa exactamente NATO?
ABBR:exp,Ampliación del acrónimo UNESCO
ABBR:exp,¿A qué se expande la UNESCO?
ABBR:exp,¿Qué representa exactamente la UNESCO?
ABBR:exp,Ampliación del acrónimo OMS
ABBR:exp,¿A qué se expande la OMS?
ABBR:exp,¿Qué significa exactamente WHO?
ABBR:exp,Ampliación del acrónimo FMI
ABBR:exp,¿A qué se expande el FMI?
ABBR:exp,¿Qué significa exactamente IMF?
ABBR:exp,Ampliación del acrónimo SEC
ABBR:exp,¿A qué se expande la SEC?
ABBR:exp,¿Qué significa exactamente SEC?
ABBR:exp,Ampliación del acrónimo FDA
ABBR:exp,¿A qué se expande la FDA?
ABBR:exp,FDA significa exactamente qué?
ABBR:exp,Ampliación del acrónimo EPA
ABBR:exp,¿A qué se expande la EPA?
ABBR:exp,¿Qué significa exactamente EPA?
ABBR:exp,Ampliación del acrónimo NSA
ABBR:exp,¿A qué se expande la NSA?
ABBR:exp,¿Qué significa exactamente NSA?
ABBR:exp,Ampliación del acrónimo FBI
ABBR:exp,¿A qué se expande el FBI?
ABBR:exp,¿Qué significa exactamente FBI?
ABBR:exp,Ampliación del acrónimo CIA
ABBR:exp,¿A qué se expande la CIA?
ABBR:exp,¿Qué significa exactamente CIA?
ABBR:exp,Ampliación del acrónimo ADN
ABBR:exp,¿A qué se expande el ADN?
ABBR:exp,¿Qué significa exactamente ADN?
ABBR:exp,Ampliación del acrónimo ARN
ABBR:exp,¿A qué se expande el ARN?
ABBR:exp,¿Qué significa exactamente RNA?
ABBR:exp,Ampliación del acrónimo ATP
ABBR:exp,¿A qué se expande el ATP?
ABBR:exp,ATP significa exactamente qué?
ABBR:exp,Ampliación del acrónimo pH
ABBR:exp,"¿A qué se refiere el término ""pH""?"
ABBR:exp,¿Qué significa exactamente pH?
ABBR:exp,Ampliación del acrónimo UV
ABBR:exp,¿A qué se expande el UV?
ABBR:exp,UV significa exactamente qué?
ABBR:exp,Ampliación del acrónimo IR
ABBR:exp,¿A qué se expande el IR?
ABBR:exp,¿Qué significa exactamente IR?
ABBR:exp,Ampliación del acrónimo RF
ABBR:exp,¿A qué se expande la RF?
ABBR:exp,RF significa exactamente qué?
ABBR:exp,Ampliación del acrónimo Hz
ABBR:exp,¿A qué se expande Hz?
ABBR:exp,Hz significa exactamente qué?
ABBR:exp,Ampliación del acrónimo dB
ABBR:exp,¿A qué se refiere dB expand?
ABBR:exp,dB significa exactamente qué?
ABBR:exp,Ampliación del acrónimo LASER
ABBR:exp,¿A qué se expande LASER?
ABBR:exp,¿Qué significa exactamente LASER?
DESC:def,¿Cuál es la definición de filosofía?
DESC:def,¿Cómo definiría la filosofía?
DESC:def,¿Qué entendemos por filosofía?
DESC:def,¿Cuál es la definición de democracia?
DESC:def,¿Cómo definirías la democracia?
DESC:def,¿Qué entendemos por democracia?
DESC:def,¿Cuál es la definición del capitalismo?
DESC:def,¿Cómo definirías el capitalismo?
DESC:def,¿Qué entendemos por capitalismo?
DESC:def,¿Cuál es la definición del socialismo?
DESC:def,¿Cómo definirías el socialismo?
DESC:def,¿Qué entendemos por socialismo?
DESC:def,¿Cuál es la definición del comunismo?
DESC:def,¿Cómo definiría el comunismo?
DESC:def,¿Qué entendemos por comunismo?
DESC:def,¿Cuál es la definición de metáfora?
DESC:def,¿Cómo definiría la metáfora?
DESC:def,¿Qué entendemos por metáfora?
DESC:def,¿Cuál es la definición de paradoja?
DESC:def,¿Cómo definiría usted el concepto de paradoja?
DESC:def,¿Qué entendemos por paradoja?
DESC:def,¿Cuál es la definición de ironía?
DESC:def,¿Cómo definiría la ironía?
DESC:def,¿Qué entendemos por ironía?
DESC:def,¿Cuál es la definición de analogía?
DESC:def,¿Cómo definiría la analogía?
DESC:def,¿Qué entendemos por analogía?
DESC:def,¿Cuál es la definición de sinécdoque?
DESC:def,¿Cómo definirías la sinécdoque?
DESC:def,¿Qué entendemos por sinécdoque?
DESC:def,¿Cuál es la definición de la fotosíntesis?
DESC:def,¿Cómo definirías la fotosíntesis?
DESC:def,¿Qué entendemos por fotosíntesis?
DESC:def,¿Cuál es la definición de osmosis?
DESC:def,¿Cómo definirías la osmosis?
DESC:def,¿Qué entendemos por osmosis?
DESC:def,¿Cuál es la definición de la gravedad?
DESC:def,¿Cómo definiría la gravedad?
DESC:def,¿Qué entendemos por gravedad?
DESC:def,¿Cuál es la definición de entropía?
DESC:def,¿Cómo definirías la entropía?
DESC:def,¿Qué entendemos por entropía?
DESC:def,¿Cuál es la definición de cuántico?
DESC:def,¿Cómo definirías el concepto de cuántico?
DESC:def,¿Qué entendemos por cuántico?
DESC:def,¿Cuál es la definición de algoritmo?
DESC:def,¿Cómo definiría usted un algoritmo?
DESC:def,¿Qué entendemos por algoritmo?
DESC:def,¿Cuál es la definición de cifrado?
DESC:def,¿Cómo definiría la encriptación?
DESC:def,¿Qué entendemos por cifrado?
DESC:def,¿Cuál es la definición de firewall?
DESC:def,¿Cómo definiría un cortafuegos?
DESC:def,¿Qué entendemos por cortafuegos?
DESC:def,¿Cuál es la definición de ancho de banda?
DESC:def,¿Cómo definirías el ancho de banda?
DESC:def,¿Qué entendemos por ancho de banda?
DESC:def,¿Cuál es la definición de latencia?
DESC:def,¿Cómo definirías la latencia?
DESC:def,¿Qué entendemos por latencia?
DESC:def,¿Cuál es la definición del metabolismo?
DESC:def,¿Cómo definiría el metabolismo?
DESC:def,¿Qué entendemos por metabolismo?
DESC:def,¿Cuál es la definición de mitocondrias?
DESC:def,¿Cómo definiría las mitocondrias?
DESC:def,¿Qué entendemos por mitocondrias?
DESC:def,¿Cuál es la definición de enzima?
DESC:def,¿Cómo definirías la enzima?
DESC:def,¿Qué entendemos por enzima?
DESC:def,¿Cuál es la definición de hormona?
DESC:def,¿Cómo definiría usted la hormona?
DESC:def,¿Qué entendemos por hormona?
DESC:def,¿Cuál es la definición de anticuerpo?
DESC:def,¿Cómo definirías un anticuerpo?
DESC:def,¿Qué entendemos por anticuerpo?
DESC:desc,Describir la Torre Eiffel
DESC:desc,¿Cómo es la Torre Eiffel?
DESC:desc,¿Puedes describir la Torre Eiffel?
DESC:desc,Cuéntame sobre la Torre Eiffel
DESC:desc,Describir la Gran Muralla de China
DESC:desc,¿Cómo es la Gran Muralla China?
DESC:desc,¿Puedes describir la Gran Muralla de China?
DESC:desc,Cuéntame sobre la Gran Muralla de China
DESC:desc,Describir la Estatua de la Libertad
DESC:desc,¿Cómo es la Estatua de la Libertad?
DESC:desc,¿Puedes describir la Estatua de la Libertad?
DESC:desc,Cuéntame sobre la Estatua de la Libertad
DESC:desc,Describir la Mona Lisa
DESC:desc,¿Cómo es la Mona Lisa?
DESC:desc,¿Puedes describir la Mona Lisa?
DESC:desc,Cuéntame sobre la Mona Lisa
DESC:desc,Describir a Big Ben
DESC:desc,¿Cómo es Big Ben?
DESC:desc,¿Puedes describir a Big Ben?
DESC:desc,Cuéntame sobre Big Ben
DESC:desc,Describir el Coliseo
DESC:desc,¿Cómo es el Coliseo?
DESC:desc,¿Puedes describir el Coliseo?
DESC:desc,Cuéntame sobre el Coliseo
DESC:desc,Describir el Taj Mahal
DESC:desc,¿Cómo es el Taj Mahal?
DESC:desc,¿Puedes describir el Taj Mahal?
DESC:desc,Cuéntame sobre el Taj Mahal
DESC:desc,Describir el Monte Everest
DESC:desc,¿Cómo es el Monte Everest?
DESC:desc,¿Puedes describir el Monte Everest?
DESC:desc,Cuéntame sobre el Monte Everest
DESC:desc,Describir el Gran Cañón
DESC:desc,¿Cómo es el Gran Cañón?
DESC:desc,¿Puedes describir el Gran Cañón?
DESC:desc,Cuéntame sobre el Gran Cañón
DESC:desc,Describir el desierto del Sahara
DESC:desc,¿Cómo es el desierto del Sahara?
DESC:desc,¿Puedes describir el desierto del Sahara?
DESC:desc,Cuéntame sobre el desierto del Sahara
DESC:desc,Describir el río Amazonas
DESC:desc,¿Cómo es el río Amazonas?
DESC:desc,¿Puedes describir el río Amazonas?
DESC:desc,Cuéntame sobre el río Amazonas
DESC:desc,Describir las Cataratas del Niágara
DESC:desc,¿Cómo es Niagara Falls?
DESC:desc,¿Puedes describir las Cataratas del Niágara?
DESC:desc,Cuéntame sobre las Cataratas del Niágara
DESC:desc,Describir el fenómeno de las auroras boreales
DESC:desc,¿Cómo es la aurora boreal?
DESC:desc,¿Puedes describir el fenómeno de las auroras boreales?
DESC:desc,Cuéntame sobre la aurora boreal
DESC:desc,Describir un agujero negro
DESC:desc,¿Cómo es un agujero negro?
DESC:desc,¿Puede describir un agujero negro?
DESC:desc,Cuéntame sobre un agujero negro
DESC:desc,Describir un eclipse solar
DESC:desc,¿Cómo es un eclipse solar?
DESC:desc,¿Puedes describir un eclipse solar?
DESC:desc,Cuéntame sobre un eclipse solar
DESC:desc,Describir una supernova
DESC:desc,¿Cómo es una supernova?
DESC:desc,¿Puedes describir una supernova?
DESC:desc,Cuéntame sobre una supernova
DESC:manner,¿Cómo se hornea un pastel?
DESC:manner,¿Cuál es la forma de hornear un pastel?
DESC:manner,Describir cómo hornear un pastel
DESC:manner,¿Cuál es el método para hornear un pastel?
DESC:manner,¿Cómo se monta en una bicicleta?
DESC:manner,¿Cuál es la forma de montar en bicicleta?
DESC:manner,Describir cómo montar en bicicleta
DESC:manner,¿Cuál es el método para montar en bicicleta?
DESC:manner,¿Cómo se hace un nudo?
DESC:manner,¿Cuál es la forma de atar un nudo?
DESC:manner,Describir cómo atar un nudo
DESC:manner,¿Cuál es el método para hacer un nudo?
DESC:manner,¿Cómo cocinas la pasta?
DESC:manner,¿Cuál es la forma de cocinar la pasta?
DESC:manner,Describir cómo cocinar pasta
DESC:manner,¿Cuál es el método para cocinar la pasta?
DESC:manner,¿Cómo se cambia un neumático?
DESC:manner,¿Cuál es el procedimiento para cambiar un neumático?
DESC:manner,Describir cómo cambiar un neumático
DESC:manner,¿Cuál es el método para cambiar un neumático?
DESC:manner,¿Cómo escribes una carta?
DESC:manner,¿Cuál es la forma de escribir una carta?
DESC:manner,Describir cómo escribir una carta
DESC:manner,¿Cuál es el método para escribir una carta?
DESC:manner,¿Cómo siembras una semilla?
DESC:manner,¿Cuál es la manera de plantar una semilla?
DESC:manner,Describir cómo plantar una semilla
DESC:manner,¿Cuál es el método para sembrar una semilla?
DESC:manner,¿Cómo atrapa un pez?
DESC:manner,¿Cuál es la forma de atrapar un pez?
DESC:manner,Describir cómo pescar un pez
DESC:manner,¿Cuál es el método para pescar un pez?
DESC:manner,¿Cómo construyes una estantería?
DESC:manner,¿Cuál es la forma de construir un estante de libros?
DESC:manner,Describir cómo construir un estante de libros
DESC:manner,¿Cuál es el método para construir un estante de libros?
DESC:manner,¿Cómo tomas una fotografía?
DESC:manner,¿Cuál es la forma de tomar una fotografía?
DESC:manner,Describir cómo tomar una fotografía
DESC:manner,¿Cuál es el método para tomar una fotografía?
DESC:manner,¿Cómo pintas una pared?
DESC:manner,¿Cuál es la forma de pintar una pared?
DESC:manner,Describir cómo pintar una pared
DESC:manner,¿Cuál es el método para pintar una pared?
DESC:manner,¿Cómo aprendes un idioma?
DESC:manner,¿Cuál es la mejor manera de aprender un idioma?
DESC:manner,Describir cómo aprender un idioma
DESC:manner,¿Cuál es el método para aprender un idioma?
DESC:manner,¿Cómo meditas?
DESC:manner,¿Cuál es la forma de meditar?
DESC:manner,Describir cómo meditar
DESC:manner,¿Cuál es el método para la meditación?
DESC:manner,¿Cómo practicas el yoga?
DESC:manner,¿Cuál es la forma de practicar yoga?
DESC:manner,Describir cómo hacer yoga
DESC:manner,¿Cuál es el método del yoga?
DESC:manner,¿Cómo haces para hablar en público?
DESC:manner,¿Cuál es la forma de hablar en público?
DESC:manner,Describir cómo hablar en público
DESC:manner,¿Cuál es el método para hablar en público?
DESC:reason,¿Por qué el cielo es azul?
DESC:reason,¿Cuál es la razón por la que el cielo es azul?
DESC:reason,¿Por qué el cielo es azul?
DESC:reason,Explica por qué el cielo es azul
DESC:reason,¿Por qué cambian los colores de las hojas en otoño?
DESC:reason,¿Cuál es la razón por la que las hojas cambian de color en otoño?
DESC:reason,¿Por qué cambian los colores de las hojas en otoño?
DESC:reason,Explica por qué las hojas cambian de color en otoño
DESC:reason,¿Por qué necesitamos dormir?
DESC:reason,¿Cuál es la razón por la que necesitamos dormir?
DESC:reason,¿Por qué necesitamos dormir?
DESC:reason,Explica por qué necesitamos dormir
DESC:reason,¿Por qué el agua se congela a 0°C?
DESC:reason,¿Cuál es la razón por la que el agua se congela a 0°C?
DESC:reason,¿Por qué el agua se congela a 0°C?
DESC:reason,Explica por qué el agua se congela a 0°C
DESC:reason,¿Por qué las plantas necesitan luz solar?
DESC:reason,¿Cuál es la razón por la que las plantas necesitan luz solar?
DESC:reason,¿Por qué las plantas necesitan luz solar?
DESC:reason,Explica por qué las plantas necesitan luz solar
DESC:reason,¿Por qué cambian las estaciones?
DESC:reason,¿Cuál es la razón por la que cambian las estaciones?
DESC:reason,¿Por qué cambian las estaciones?
DESC:reason,Explica por qué cambian las estaciones
DESC:reason,¿Por qué tenemos hipo?
DESC:reason,¿Cuál es la razón por la que tenemos espasmos musculares?
DESC:reason,¿Por qué tenemos hipo?
DESC:reason,Explica por qué tenemos espasmos musculares
DESC:reason,¿Por qué bostezamos?
DESC:reason,¿Cuál es la razón por la que bostezamos?
DESC:reason,¿Por qué bostezamos?
DESC:reason,Explica por qué bostezamos
DESC:reason,¿Por qué crecen nuestras uñas?
DESC:reason,¿Cuál es la razón por la que crecen nuestras uñas?
DESC:reason,¿Por qué crecen nuestras uñas?
DESC:reason,Explica por qué crecen nuestras uñas
DESC:reason,¿Por qué soñamos?
DESC:reason,¿Cuál es la razón por la que soñamos?
DESC:reason,¿Por qué soñamos?
DESC:reason,Explicar por qué soñamos
DESC:reason,¿Por qué los dinosaurios se extinguieron?
DESC:reason,¿Cuál es la razón por la que los dinosaurios se extinguieron?
DESC:reason,¿Por qué los dinosaurios se extinguieron?
DESC:reason,Explica por qué los dinosaurios se extinguieron
DESC:reason,¿Por qué la luna tiene cráteres?
DESC:reason,¿Cuál es la razón por la que la luna tiene cráteres?
DESC:reason,¿Por qué la luna tiene cráteres?
DESC:reason,Explica por qué la luna tiene cráteres
DESC:reason,¿Por qué ocurren los eclipses?
DESC:reason,¿Cuál es la razón por la que ocurren los eclipses?
DESC:reason,¿Por qué ocurren los eclipses?
DESC:reason,Explica por qué ocurren los eclipses
HUM:desc,¿Qué es un cirujano?
HUM:desc,Describa a un cirujano típico
HUM:desc,¿Qué hace un cirujano?
HUM:desc,¿Qué es un arquitecto?
HUM:desc,Describir a un arquitecto típico
HUM:desc,¿Qué hace un arquitecto?
HUM:desc,¿Qué es un astronauta?
HUM:desc,Describa a un astronauta típico
HUM:desc,¿Qué hace un astronauta?
HUM:desc,¿Qué es un piloto?
HUM:desc,Describa un piloto típico
HUM:desc,¿Qué hace un piloto?
HUM:desc,¿Qué es un chef?
HUM:desc,Describir a un chef típico
HUM:desc,¿Qué hace un chef?
HUM:desc,¿Qué es un periodista?
HUM:desc,Describir a un periodista típico
HUM:desc,¿Qué hace un periodista?
HUM:desc,¿Qué es un músico?
HUM:desc,Describir a un músico típico
HUM:desc,¿Qué hace un músico?
HUM:desc,¿Qué es un escultor?
HUM:desc,Describir a un escultor típico
HUM:desc,¿Qué hace un escultor?
HUM:desc,¿Qué es un bailarín?
HUM:desc,Describir a un bailarín típico
HUM:desc,¿Qué hace un bailarín?
HUM:desc,¿Qué es un compositor?
HUM:desc,Describir a un compositor típico
HUM:desc,¿Qué hace un compositor?
HUM:desc,¿Qué es un novelista?
HUM:desc,Describir a un novelista típico
HUM:desc,¿Qué hace un novelista?
